Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,IsGarageIncluded
497,2,70.04995836802665,12692.0,8,5,1992,1993,0.0,1231.0,0.0,1969.0,3200.0,3228.0,0.0,0.0,3228.0,1,0,3,0,4,1,10,1,1992,2,546.0,264.0,75.0,291.0,0.0,0.0,0.0,0.0,5,2007,430000.0,True
498,5,60.0,9120.0,7,6,1925,1950,0.0,329.0,0.0,697.0,1026.0,1133.0,687.0,0.0,1820.0,1,0,2,0,4,1,8,0,1925,1,240.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6,2008,184000.0,True
499,2,65.0,7800.0,5,7,1967,2004,89.0,450.0,0.0,414.0,864.0,899.0,0.0,0.0,899.0,0,0,1,0,3,1,5,0,1967,1,288.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,130000.0,True
500,2,70.0,7535.0,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912.0,0.0,0.0,912.0,0,1,1,0,2,1,5,0,1958,1,297.0,12.0,285.0,0.0,0.0,0.0,0.0,480.0,6,2007,120000.0,True
501,16,21.0,1890.0,6,5,1973,1973,285.0,356.0,0.0,316.0,672.0,672.0,546.0,0.0,1218.0,0,0,1,1,3,1,7,0,1973,1,264.0,144.0,28.0,0.0,0.0,0.0,0.0,0.0,5,2007,113000.0,True
502,6,75.0,9803.0,7,5,2005,2005,0.0,400.0,0.0,466.0,866.0,866.0,902.0,0.0,1768.0,0,0,2,1,3,1,7,0,2005,2,603.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,2,2008,226700.0,True
503,2,70.0,9170.0,5,7,1965,1965,0.0,698.0,96.0,420.0,1214.0,1214.0,0.0,0.0,1214.0,1,0,1,0,2,1,6,0,1965,2,461.0,0.0,0.0,184.0,0.0,0.0,0.0,400.0,4,2007,140000.0,True
504,2,100.0,15602.0,7,8,1959,1997,0.0,1247.0,0.0,254.0,1501.0,1801.0,0.0,0.0,1801.0,1,0,2,0,1,1,6,2,1959,2,484.0,0.0,54.0,0.0,0.0,161.0,0.0,0.0,3,2010,289000.0,True
505,16,24.0,2308.0,6,5,1974,1974,0.0,257.0,495.0,103.0,855.0,855.0,467.0,0.0,1322.0,0,1,2,1,3,1,6,1,1974,2,440.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,147000.0,True
506,9,60.0,7596.0,5,5,1952,1952,360.0,0.0,0.0,960.0,960.0,960.0,1000.0,0.0,1960.0,0,0,2,0,4,2,10,0,1952,2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,124500.0,True
507,6,80.0,9554.0,8,5,1993,1994,125.0,380.0,0.0,397.0,777.0,1065.0,846.0,0.0,1911.0,0,0,2,1,3,1,8,1,1993,2,471.0,182.0,81.0,0.0,0.0,0.0,0.0,0.0,9,2006,215000.0,True
508,2,75.0,7862.0,6,5,2009,2009,0.0,27.0,0.0,1191.0,1218.0,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,4,0,2009,2,676.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,9,2009,208300.0,True
509,7,60.0,9600.0,7,9,1928,2005,0.0,141.0,0.0,548.0,689.0,689.0,689.0,0.0,1378.0,0,0,2,0,3,1,7,1,1928,2,360.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,10,2008,161000.0,True
510,2,80.0,9600.0,5,6,1959,1959,132.0,991.0,0.0,50.0,1041.0,1041.0,0.0,0.0,1041.0,1,0,1,0,3,1,6,0,1959,1,270.0,224.0,88.0,0.0,0.0,0.0,0.0,0.0,7,2009,124500.0,True
511,2,75.0,14559.0,5,7,1951,2000,70.0,650.0,180.0,178.0,1008.0,1363.0,0.0,0.0,1363.0,1,0,1,0,2,1,6,2,1951,1,288.0,324.0,42.0,0.0,0.0,168.0,0.0,2000.0,6,2009,164900.0,True
512,12,40.0,6792.0,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0,1368.0,0,0,2,0,2,1,6,1,2005,2,474.0,132.0,35.0,0.0,0.0,0.0,0.0,0.0,3,2006,202665.0,True
513,2,70.0,9100.0,5,5,1958,1958,0.0,521.0,174.0,169.0,864.0,864.0,0.0,0.0,864.0,1,0,1,0,3,1,5,0,1964,2,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,129900.0,True
514,2,71.0,9187.0,6,5,1983,1983,0.0,336.0,0.0,748.0,1084.0,1080.0,0.0,0.0,1080.0,0,0,1,1,3,1,5,0,1983,2,484.0,120.0,0.0,158.0,0.0,0.0,0.0,0.0,6,2007,134000.0,True
515,4,55.0,10594.0,5,5,1926,1950,0.0,0.0,0.0,768.0,768.0,789.0,0.0,0.0,789.0,0,0,1,0,2,1,5,0,1926,1,200.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,6,2007,96500.0,True
516,2,94.0,12220.0,10,5,2009,2009,305.0,1436.0,0.0,570.0,2006.0,2020.0,0.0,0.0,2020.0,1,0,2,1,3,1,9,1,2009,3,900.0,156.0,54.0,0.0,0.0,0.0,0.0,0.0,9,2009,402861.0,True
517,8,70.04995836802665,10448.0,6,6,1972,1972,333.0,0.0,0.0,689.0,689.0,1378.0,741.0,0.0,2119.0,0,0,2,1,3,1,7,1,1972,2,583.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,8,2009,158000.0,True
518,6,79.0,10208.0,7,5,1996,1997,921.0,0.0,0.0,1264.0,1264.0,1277.0,1067.0,0.0,2344.0,0,0,2,1,3,1,7,1,1996,3,889.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,265000.0,True
519,6,70.04995836802665,9531.0,6,5,1998,1998,0.0,706.0,0.0,88.0,794.0,882.0,914.0,0.0,1796.0,1,0,2,1,3,1,7,0,1998,2,546.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5,2007,211000.0,True
520,7,53.0,10918.0,7,9,1926,2004,0.0,0.0,0.0,1276.0,1276.0,1276.0,804.0,0.0,2080.0,0,0,1,1,3,1,9,2,1926,1,282.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,6,2009,234000.0,True
521,19,60.0,10800.0,4,7,1900,2000,0.0,0.0,0.0,0.0,0.0,694.0,600.0,0.0,1294.0,0,0,2,0,3,2,7,0,-1,0,0.0,220.0,114.0,210.0,0.0,0.0,0.0,0.0,8,2008,106250.0,False
522,2,90.0,11988.0,6,6,1957,1957,0.0,777.0,0.0,467.0,1244.0,1244.0,0.0,0.0,1244.0,0,0,1,1,3,1,6,2,1957,1,336.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5,2007,150000.0,True
523,5,50.0,5000.0,6,7,1947,1950,0.0,399.0,0.0,605.0,1004.0,1004.0,660.0,0.0,1664.0,0,0,2,0,3,1,7,2,1950,2,420.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,10,2006,159000.0,True
524,6,130.0,40094.0,10,5,2007,2008,762.0,2260.0,0.0,878.0,3138.0,3138.0,1538.0,0.0,4676.0,1,0,3,1,3,1,11,1,2007,3,884.0,208.0,406.0,0.0,0.0,0.0,0.0,0.0,10,2007,184750.0,True
525,6,95.0,11787.0,7,5,1996,1997,594.0,719.0,0.0,660.0,1379.0,1383.0,1015.0,0.0,2398.0,1,0,2,1,3,1,8,1,1996,3,834.0,239.0,60.0,0.0,0.0,0.0,0.0,0.0,8,2007,315750.0,True
526,2,62.0,7500.0,7,5,2005,2005,0.0,0.0,0.0,1257.0,1257.0,1266.0,0.0,0.0,1266.0,0,0,2,0,3,1,6,1,2005,2,453.0,38.0,144.0,0.0,0.0,0.0,0.0,0.0,4,2006,176000.0,True
527,2,70.0,13300.0,5,7,1956,2000,0.0,377.0,0.0,551.0,928.0,928.0,0.0,0.0,928.0,0,0,1,0,2,1,4,0,1956,1,252.0,261.0,0.0,156.0,0.0,0.0,0.0,0.0,6,2007,132000.0,True
528,6,67.0,14948.0,9,5,2008,2008,268.0,1330.0,0.0,122.0,1452.0,1476.0,1237.0,0.0,2713.0,1,0,2,1,3,1,11,1,2008,3,858.0,126.0,66.0,0.0,0.0,0.0,0.0,0.0,11,2008,446261.0,True
529,3,58.0,9098.0,4,7,1920,2002,0.0,348.0,0.0,180.0,528.0,605.0,0.0,0.0,605.0,1,0,1,0,2,1,5,0,-1,0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,7,2007,86000.0,False
530,2,70.04995836802665,32668.0,6,3,1957,1975,0.0,1219.0,0.0,816.0,2035.0,2515.0,0.0,0.0,2515.0,1,0,3,0,4,2,9,2,1975,2,484.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,3,2007,200624.0,True
531,8,85.0,10200.0,6,5,1988,1989,219.0,783.0,0.0,678.0,1461.0,1509.0,0.0,0.0,1509.0,1,0,2,0,3,1,5,1,1988,2,600.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,175000.0,True
532,7,60.0,6155.0,6,8,1920,1999,0.0,0.0,0.0,611.0,611.0,751.0,611.0,0.0,1362.0,0,0,2,0,3,1,6,0,1920,2,502.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,6,2008,128000.0,True
533,2,60.0,7200.0,5,7,1955,2007,0.0,0.0,0.0,0.0,0.0,827.0,0.0,0.0,827.0,0,0,1,0,2,1,5,1,1967,1,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,107500.0,True
534,2,50.0,5000.0,1,3,1946,1950,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,334.0,0,0,1,0,1,1,2,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,39300.0,False
535,6,74.0,9056.0,8,5,2004,2004,0.0,0.0,0.0,707.0,707.0,707.0,707.0,0.0,1414.0,0,0,2,1,3,1,6,1,2004,2,403.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,10,2006,178000.0,True
536,19,70.0,7000.0,5,7,1910,1991,0.0,969.0,0.0,148.0,1117.0,820.0,527.0,0.0,1347.0,1,0,1,0,3,1,5,0,-1,0,0.0,85.0,0.0,148.0,0.0,0.0,0.0,0.0,1,2008,107500.0,False
537,6,57.0,8924.0,7,5,1998,1999,0.0,0.0,0.0,880.0,880.0,880.0,844.0,0.0,1724.0,0,0,2,1,3,1,8,0,1998,2,527.0,120.0,155.0,0.0,0.0,0.0,0.0,0.0,7,2008,188000.0,True
538,2,70.04995836802665,12735.0,4,5,1972,1972,0.0,600.0,0.0,264.0,864.0,864.0,0.0,0.0,864.0,0,0,1,0,3,1,5,0,1980,2,576.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,111250.0,True
539,2,70.04995836802665,11553.0,5,5,1968,1968,188.0,673.0,0.0,378.0,1051.0,1159.0,0.0,0.0,1159.0,0,0,1,1,3,1,7,1,1968,1,336.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,158000.0,True
540,2,70.04995836802665,11423.0,8,5,2001,2002,479.0,1358.0,0.0,223.0,1581.0,1601.0,0.0,0.0,1601.0,1,0,2,0,3,1,6,1,2001,2,670.0,180.0,0.0,0.0,0.0,0.0,0.0,2000.0,5,2010,272000.0,True
541,2,85.0,14601.0,9,5,2006,2006,584.0,1260.0,0.0,578.0,1838.0,1838.0,0.0,0.0,1838.0,1,0,2,0,2,1,8,1,2006,3,765.0,270.0,68.0,0.0,0.0,0.0,0.0,0.0,3,2009,315000.0,True
542,6,70.04995836802665,11000.0,8,5,2000,2000,72.0,0.0,0.0,969.0,969.0,997.0,1288.0,0.0,2285.0,0,0,2,1,4,1,8,1,2000,3,648.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6,2007,248000.0,True
543,2,78.0,10140.0,7,5,1998,1999,0.0,144.0,1127.0,379.0,1650.0,1680.0,0.0,0.0,1680.0,1,0,2,0,3,1,7,1,1998,2,583.0,78.0,73.0,0.0,0.0,0.0,0.0,0.0,6,2009,213250.0,True
544,12,34.0,4058.0,7,5,1998,1998,182.0,584.0,139.0,0.0,723.0,767.0,0.0,0.0,767.0,1,0,1,0,1,1,4,0,1998,1,367.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,6,2007,133000.0,True
545,6,58.0,17104.0,7,5,2006,2006,0.0,554.0,0.0,100.0,654.0,664.0,832.0,0.0,1496.0,1,0,2,1,3,1,7,1,2006,2,426.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,9,2006,179665.0,True
546,5,70.04995836802665,13837.0,7,5,1988,1988,178.0,1002.0,202.0,0.0,1204.0,1377.0,806.0,0.0,2183.0,0,0,2,1,4,1,9,0,1988,3,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2006,229000.0,True
547,5,70.0,8737.0,6,7,1923,1950,0.0,300.0,0.0,765.0,1065.0,915.0,720.0,0.0,1635.0,0,0,1,1,3,1,6,1,1950,2,440.0,0.0,38.0,0.0,144.0,0.0,0.0,0.0,5,2007,210000.0,True
548,8,54.0,7244.0,5,7,1970,1970,0.0,619.0,0.0,149.0,768.0,768.0,0.0,0.0,768.0,1,0,1,0,2,1,5,0,1987,2,624.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,129500.0,True
549,2,49.0,8235.0,5,7,1955,1995,0.0,180.0,645.0,0.0,825.0,825.0,0.0,0.0,825.0,1,0,1,0,2,1,4,0,1963,2,720.0,140.0,50.0,0.0,0.0,0.0,0.0,0.0,6,2008,125000.0,True
550,6,75.0,9375.0,7,5,2003,2004,0.0,0.0,0.0,912.0,912.0,912.0,1182.0,0.0,2094.0,0,0,2,1,4,1,8,1,2003,2,615.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,11,2009,263000.0,True
551,12,53.0,4043.0,6,6,1977,1977,0.0,559.0,0.0,510.0,1069.0,1069.0,0.0,0.0,1069.0,0,0,2,0,2,1,4,0,1977,2,440.0,0.0,55.0,0.0,0.0,200.0,0.0,0.0,10,2008,140000.0,True
552,2,50.0,6000.0,5,6,1957,1957,0.0,308.0,0.0,620.0,928.0,928.0,0.0,0.0,928.0,0,0,1,0,3,1,5,0,1957,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,112500.0,True
553,2,87.0,11146.0,8,5,2006,2006,250.0,0.0,0.0,1709.0,1709.0,1717.0,0.0,0.0,1717.0,0,0,2,0,3,1,7,1,2006,3,908.0,169.0,39.0,0.0,0.0,0.0,0.0,0.0,7,2009,255500.0,True
554,2,67.0,8777.0,4,5,1949,2003,0.0,0.0,0.0,0.0,0.0,1126.0,0.0,0.0,1126.0,0,0,2,0,2,1,5,0,2002,2,520.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,5,2009,108000.0,True
555,6,85.0,10625.0,7,5,2003,2004,292.0,866.0,0.0,132.0,998.0,1006.0,1040.0,0.0,2046.0,1,0,2,1,3,1,8,1,2003,3,871.0,320.0,62.0,0.0,0.0,0.0,0.0,0.0,8,2008,284000.0,True
556,4,58.0,6380.0,5,6,1922,1950,0.0,0.0,0.0,993.0,993.0,1048.0,0.0,0.0,1048.0,0,0,1,0,2,1,5,1,1922,1,280.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,8,2006,113000.0,True
557,2,69.0,14850.0,5,5,1957,1957,0.0,895.0,0.0,197.0,1092.0,1092.0,0.0,0.0,1092.0,1,0,1,0,2,1,6,1,1957,1,299.0,268.0,0.0,0.0,0.0,122.0,0.0,0.0,5,2006,141000.0,True
558,5,60.0,11040.0,4,6,1920,1950,0.0,637.0,0.0,0.0,637.0,897.0,439.0,0.0,1336.0,0,0,1,1,3,1,7,0,1994,1,570.0,0.0,47.0,120.0,0.0,0.0,0.0,0.0,9,2006,108000.0,True
559,6,57.0,21872.0,7,5,1996,1997,0.0,604.0,0.0,125.0,729.0,729.0,717.0,0.0,1446.0,0,1,2,1,3,1,6,1,1996,2,406.0,264.0,22.0,0.0,0.0,0.0,0.0,0.0,8,2008,175000.0,True
560,12,70.04995836802665,3196.0,7,5,2003,2004,18.0,0.0,0.0,1374.0,1374.0,1557.0,0.0,0.0,1557.0,0,0,2,0,2,1,7,1,2003,2,420.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,10,2006,234000.0,True
561,2,70.04995836802665,11341.0,5,6,1957,1996,180.0,1302.0,0.0,90.0,1392.0,1392.0,0.0,0.0,1392.0,1,0,1,1,3,1,5,1,1957,2,528.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5,2010,121500.0,True
562,2,77.0,10010.0,5,5,1974,1975,0.0,1071.0,123.0,195.0,1389.0,1389.0,0.0,0.0,1389.0,1,0,1,0,2,1,6,1,1975,2,418.0,240.0,38.0,0.0,0.0,0.0,0.0,0.0,4,2006,170000.0,True
563,3,63.0,13907.0,5,6,1940,1969,0.0,290.0,0.0,706.0,996.0,996.0,0.0,0.0,996.0,1,0,1,0,3,1,6,1,-1,0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,108000.0,False
564,5,66.0,21780.0,6,7,1918,1950,0.0,0.0,0.0,1163.0,1163.0,1163.0,511.0,0.0,1674.0,0,0,2,0,4,1,8,1,1955,2,396.0,72.0,36.0,0.0,0.0,144.0,0.0,0.0,7,2008,185000.0,True
565,6,70.04995836802665,13346.0,7,5,1992,2000,0.0,728.0,0.0,367.0,1095.0,1166.0,1129.0,0.0,2295.0,1,0,2,1,4,1,9,1,1992,2,590.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7,2006,268000.0,True
566,7,66.0,6858.0,6,4,1915,1950,0.0,0.0,0.0,806.0,806.0,841.0,806.0,0.0,1647.0,1,0,1,1,4,1,6,0,1920,1,216.0,0.0,66.0,136.0,0.0,0.0,0.0,0.0,5,2010,128000.0,True
567,6,77.0,11198.0,9,5,2005,2007,245.0,0.0,0.0,1122.0,1122.0,1134.0,1370.0,0.0,2504.0,0,0,2,1,4,1,11,1,2005,3,656.0,144.0,39.0,0.0,0.0,0.0,0.0,0.0,6,2008,325000.0,True
568,2,70.0,10171.0,7,5,2004,2004,168.0,2.0,0.0,1515.0,1517.0,1535.0,0.0,0.0,1535.0,0,0,2,0,3,1,7,0,2004,2,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2010,214000.0,True
569,5,79.0,12327.0,8,8,1983,2009,0.0,1441.0,0.0,55.0,1496.0,1496.0,636.0,0.0,2132.0,1,0,1,1,1,1,5,1,1983,2,612.0,349.0,40.0,0.0,0.0,0.0,0.0,0.0,9,2009,316600.0,True
570,9,70.04995836802665,7032.0,5,5,1979,1979,0.0,943.0,0.0,0.0,943.0,943.0,0.0,0.0,943.0,1,0,1,0,2,1,4,2,1979,2,600.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2006,135960.0,True
571,9,74.0,13101.0,5,5,1965,1965,108.0,231.0,0.0,1497.0,1728.0,1728.0,0.0,0.0,1728.0,0,0,2,0,6,2,10,0,1987,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,142600.0,True
572,2,60.0,7332.0,6,6,1959,1959,207.0,414.0,0.0,450.0,864.0,864.0,0.0,0.0,864.0,1,0,1,0,2,1,4,0,1959,1,288.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,120000.0,True
573,6,83.0,13159.0,7,5,2009,2009,0.0,0.0,0.0,846.0,846.0,846.0,846.0,0.0,1692.0,0,0,2,1,3,1,6,0,2009,2,650.0,208.0,114.0,0.0,0.0,0.0,0.0,0.0,7,2009,224500.0,True
574,8,76.0,9967.0,7,5,2000,2000,0.0,0.0,0.0,384.0,384.0,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,8,1,2000,2,400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,170000.0,True
575,8,70.0,10500.0,5,7,1971,2005,82.0,349.0,0.0,23.0,372.0,576.0,533.0,0.0,1109.0,0,1,1,0,3,1,5,0,1971,1,288.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2007,139000.0,True
576,5,80.0,8480.0,5,5,1947,1950,0.0,442.0,0.0,390.0,832.0,832.0,384.0,0.0,1216.0,0,0,1,0,2,1,6,0,1947,1,336.0,158.0,0.0,102.0,0.0,0.0,0.0,0.0,10,2008,118500.0,True
577,5,52.0,6292.0,7,7,1928,1950,0.0,0.0,0.0,861.0,861.0,877.0,600.0,0.0,1477.0,0,1,2,0,3,1,6,1,1928,1,216.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8,2009,145000.0,True
578,8,96.0,11777.0,5,6,1966,1966,97.0,328.0,551.0,285.0,1164.0,1320.0,0.0,0.0,1320.0,1,0,1,0,3,1,6,2,1966,2,564.0,160.0,68.0,240.0,0.0,0.0,0.0,0.0,5,2006,164500.0,True
579,16,34.0,3604.0,7,5,2007,2007,0.0,0.0,0.0,689.0,689.0,703.0,689.0,0.0,1392.0,0,0,2,0,2,1,5,0,2007,2,540.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,2,2008,146000.0,True
580,5,81.0,12150.0,5,5,1954,1954,335.0,0.0,0.0,1050.0,1050.0,1050.0,745.0,0.0,1795.0,0,0,2,0,4,1,7,0,1954,1,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,131500.0,True
581,2,70.04995836802665,14585.0,6,6,1960,1987,85.0,594.0,219.0,331.0,1144.0,1429.0,0.0,0.0,1429.0,0,1,1,0,3,1,7,2,1960,2,572.0,216.0,110.0,0.0,0.0,0.0,0.0,0.0,6,2007,181900.0,True
582,2,98.0,12704.0,8,5,2008,2009,306.0,0.0,0.0,2042.0,2042.0,2042.0,0.0,0.0,2042.0,0,0,2,1,3,1,8,1,2009,3,1390.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,8,2009,253293.0,True
583,9,81.0,11841.0,6,5,1990,1990,104.0,816.0,0.0,0.0,816.0,816.0,0.0,0.0,816.0,1,0,1,0,3,1,5,0,-1,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,5,2007,118500.0,False
584,7,75.0,13500.0,10,9,1893,2000,0.0,0.0,0.0,1237.0,1237.0,1521.0,1254.0,0.0,2775.0,0,0,3,1,3,1,9,1,1988,2,880.0,105.0,502.0,0.0,0.0,0.0,0.0,0.0,7,2008,325000.0,True
585,5,51.0,6120.0,4,7,1935,1995,0.0,0.0,0.0,884.0,884.0,989.0,584.0,0.0,1573.0,0,0,1,0,3,1,6,0,1935,1,240.0,0.0,0.0,54.0,0.0,120.0,0.0,0.0,7,2009,133000.0,True
586,2,88.0,11443.0,8,5,2005,2006,208.0,1460.0,0.0,408.0,1868.0,2028.0,0.0,0.0,2028.0,1,0,2,0,2,1,7,2,2005,3,880.0,326.0,66.0,0.0,0.0,0.0,0.0,0.0,3,2006,369900.0,True
587,3,55.0,10267.0,6,7,1918,2000,0.0,210.0,606.0,0.0,816.0,838.0,0.0,0.0,838.0,1,0,1,0,2,1,5,0,1961,1,275.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,5,2008,130000.0,True
588,8,74.0,8740.0,5,6,1982,1982,0.0,672.0,0.0,168.0,840.0,860.0,0.0,0.0,860.0,1,0,1,0,2,1,4,0,1996,2,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,137000.0,True
589,2,65.0,25095.0,5,8,1968,2003,0.0,1324.0,0.0,113.0,1437.0,1473.0,0.0,0.0,1473.0,2,0,1,0,1,1,5,2,1968,1,452.0,0.0,48.0,0.0,0.0,60.0,0.0,0.0,6,2009,143000.0,True
590,4,50.0,9100.0,5,6,1930,1960,0.0,0.0,0.0,742.0,742.0,779.0,0.0,156.0,935.0,0,0,1,0,2,1,4,0,1988,1,308.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,8,2008,79500.0,True
591,6,64.0,8320.0,7,5,2004,2004,0.0,490.0,0.0,280.0,770.0,770.0,812.0,0.0,1582.0,0,0,2,1,3,1,6,0,2004,2,520.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,9,2008,185900.0,True
592,6,97.0,13478.0,10,5,2008,2008,420.0,1338.0,0.0,384.0,1722.0,1728.0,568.0,0.0,2296.0,1,0,2,1,3,1,10,1,2008,3,842.0,382.0,274.0,0.0,0.0,0.0,0.0,0.0,6,2009,451950.0,True
593,2,60.0,6600.0,5,8,1982,2003,0.0,816.0,0.0,0.0,816.0,816.0,0.0,0.0,816.0,1,0,1,0,2,1,4,0,1985,2,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,138000.0,True
594,12,70.04995836802665,4435.0,6,5,2003,2003,170.0,685.0,0.0,163.0,848.0,848.0,0.0,0.0,848.0,1,0,1,0,1,1,4,0,2003,2,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,140000.0,True
595,2,88.0,7990.0,5,6,1975,1975,0.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,924.0,0,0,1,0,3,1,5,0,1981,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,110000.0,True
596,2,69.0,11302.0,8,5,2005,2006,238.0,1422.0,0.0,392.0,1814.0,1826.0,0.0,0.0,1826.0,1,0,2,0,3,1,7,1,2005,3,758.0,180.0,75.0,0.0,0.0,120.0,0.0,0.0,8,2006,319000.0,True
597,7,60.0,3600.0,6,7,1910,1993,0.0,0.0,0.0,684.0,684.0,684.0,684.0,0.0,1368.0,0,0,1,0,3,1,7,0,1930,1,216.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,10,2006,114504.0,True
598,12,53.0,3922.0,7,5,2006,2007,72.0,0.0,0.0,1258.0,1258.0,1402.0,0.0,0.0,1402.0,0,2,0,2,2,1,7,1,2006,3,648.0,120.0,16.0,0.0,0.0,0.0,0.0,0.0,2,2007,194201.0,True
599,2,80.0,12984.0,5,6,1977,1977,459.0,1283.0,147.0,0.0,1430.0,1647.0,0.0,0.0,1647.0,1,0,2,0,3,1,7,1,1977,2,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,217500.0,True
600,16,24.0,1950.0,6,6,1980,1980,0.0,81.0,612.0,23.0,716.0,716.0,840.0,0.0,1556.0,1,0,2,1,3,1,6,1,1980,2,452.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,151000.0,True
601,6,74.0,10927.0,8,5,2005,2005,280.0,546.0,0.0,512.0,1058.0,1058.0,846.0,0.0,1904.0,1,0,2,1,3,1,8,1,2003,2,736.0,179.0,60.0,0.0,0.0,0.0,0.0,0.0,6,2006,275000.0,True
602,5,50.0,9000.0,6,6,1937,1950,0.0,0.0,0.0,780.0,780.0,780.0,595.0,0.0,1375.0,0,0,1,1,3,1,6,1,1979,1,544.0,0.0,162.0,0.0,0.0,126.0,0.0,0.0,12,2007,141000.0,True
603,6,80.0,10041.0,8,5,1992,1992,0.0,789.0,0.0,119.0,908.0,927.0,988.0,0.0,1915.0,1,0,2,1,3,1,8,1,1992,2,506.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,2,2006,220000.0,True
604,16,30.0,3182.0,7,5,2004,2005,0.0,0.0,0.0,600.0,600.0,600.0,600.0,0.0,1200.0,0,0,2,1,2,1,4,0,2004,2,480.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,6,2010,151000.0,True
